PCRQPLX_A_e1_comp_pres1,PCRQPLX_A_e1_comp_pres2,PCRQPLX_A_e1_comp_temp,PCRQPLX_A_e1_current,PCRQPLX_A_e1_speed,PCRQPLX_A_e2_comp_pres1,PCRQPLX_A_e2_comp_pres2,PCRQPLX_A_e2_comp_temp,PCRQPLX_A_e2_current,PCRQPLX_A_e2_speed,PCRQPLX_A_e3_comp_pres1,PCRQPLX_A_e3_comp_pres2,PCRQPLX_A_e3_comp_temp,PCRQPLX_A_e3_current,PCRQPLX_A_e3_speed,PCRQPLX_A_e4_comp_pres1,PCRQPLX_A_e4_comp_pres2,PCRQPLX_A_e4_comp_temp,PCRQPLX_A_e4_current,PCRQPLX_A_e4_speed,PCRQPLX_A_e5_comp_pres1,PCRQPLX_A_e5_comp_pres2,PCRQPLX_A_e5_comp_temp,PCRQPLX_A_e5_current,PCRQPLX_A_e5_speed,PCRQPLX_A_e1z1_temp,PCRQPLX_A_e1z2_temp,PCRQPLX_A_e1z3_temp,PCRQPLX_A_e2z1_temp,PCRQPLX_A_e2z2_temp,PCRQPLX_A_e2z3_temp,PCRQPLX_A_e3z1_temp,PCRQPLX_A_e3z2_temp,PCRQPLX_A_e3z3_temp,PCRQPLX_A_e4z1_temp,PCRQPLX_A_e4z2_temp,PCRQPLX_A_e4z3_temp,order_id,start_time,PCRQPLX_A_takeaway_speed,Status
172.463,86.472,81,141.274,5.004,110.133,55.681,84.9,341.027,8.5,94.67,41.731,-200,224.438,8.495,140.39,44.171,81.6,209.413,9.287,175,0,85.9,11.168,26,88,77,85,86,79,80,91,80,76,85,79,7.8,WO_QEX_03082022_0015,03-08-2022 20:04,19.135,RampUp Time Period
172.837,91.412,81,141.834,4.986,110.026,55.013,84.9,341.191,8.5,94.51,41.058,-200,223.997,8.498,139.856,38.91,81.6,206.933,9.309,174,0,85.9,11.083,26,87,77,85,85,78,80,91,80,76,85,79,7.6,WO_QEX_03082022_0015,03-08-2022 20:04,19.222,RampUp Time Period
173.211,91.626,81,141.775,4.999,112.67,55.44,84.9,339.976,8.5,96.593,40.788,-200,223.392,8.499,138.467,33.622,81.6,205.021,9.31,174,0,85.9,11.142,26,87,77,85,84,78,80,90,80,75,85,78,7.5,WO_QEX_03082022_0015,03-08-2022 20:04,19.221,RampUp Time Period
172.917,92.587,81.1,141.975,4.994,113.524,56.589,84.9,340.523,8.5,97.368,38.123,-200,223.514,8.497,139.242,38.536,81.6,207.961,9.278,174,0,86,11.099,26,86,77,85,83,78,80,90,80,75,84,78,7.3,WO_QEX_03082022_0015,03-08-2022 20:04,19.227,RampUp Time Period
173.184,91.279,81,141.64,5.005,112.803,58.137,85,339.167,8.5,96.834,38.473,-200,223.071,8.509,140.043,41.874,81.6,209.022,9.289,174,0,85.9,11.023,26,86,77,85,83,78,81,90,80,74,84,77,7.2,WO_QEX_03082022_0015,03-08-2022 20:04,19.229,RampUp Time Period
172.81,90.878,81,141.83,4.999,111.815,58.992,85,339.646,8.5,95.739,37.665,-200,223.602,8.501,140.016,43.637,81.6,208.315,9.308,174,0,86,11.028,26,86,76,84,82,78,81,89,80,74,84,77,7.2,WO_QEX_03082022_0015,03-08-2022 20:04,19.224,RampUp Time Period
172.597,91.412,81,141.701,5.002,111.067,57.043,85,339.739,8.5,94.59,39.577,-200,224.083,8.495,140.363,46.921,81.6,208.968,9.308,174,0,86,10.933,26,85,76,84,82,78,81,89,80,74,84,77,7.1,WO_QEX_03082022_0015,03-08-2022 20:04,19.222,RampUp Time Period
172.249,89.543,81,141.797,4.995,110.533,56.989,85,339.323,8.5,93.495,41.677,-200,224.012,8.497,140.283,46.895,81.7,208.66,9.318,174,0,86,10.964,26,85,76,84,81,78,81,89,80,74,84,76,7,WO_QEX_03082022_0015,03-08-2022 20:04,19.227,RampUp Time Period
172.463,90.825,81,141.405,5.005,109.652,55.307,85,340.48,8.5,93.495,40.869,-200,224.106,8.496,139.989,47.268,81.7,209.091,9.302,173,0,86,11.029,26,85,76,84,81,77,81,89,80,73,84,76,6.9,WO_QEX_03082022_0015,03-08-2022 20:04,19.231,RampUp Time Period
172.143,90.932,81,141.952,4.997,108.984,55.52,85,340.618,8.5,95.819,40.519,-200,223.907,8.5,139.642,46.708,81.7,209.547,9.296,174,0,86.1,11.05,26,85,75,84,81,77,81,89,80,73,84,76,6.8,WO_QEX_03082022_0015,03-08-2022 20:04,19.223,RampUp Time Period
172.65,92.481,81,141.708,5.104,109.358,55.547,85,342.837,8.665,96.994,38.392,-200,224.944,8.659,139.589,42.942,81.7,209.107,9.505,174,0,86.1,11.06,26.418,84,75,84,80,77,81,89,80,72,84,75,6.7,WO_QEX_03082022_0015,03-08-2022 20:04,19.75,RampUp Time Period
173.478,90.718,81,142.428,5.252,112.777,55.52,85,343.972,8.935,96.994,39.012,-200,225.24,8.947,139.669,40.832,81.7,209.325,9.781,175,0,86.1,11.142,26.886,84,75,84,80,77,81,88,80,72,84,75,6.7,WO_QEX_03082022_0015,03-08-2022 20:04,20.352,RampUp Time Period
174.466,91.012,81,141.769,5.425,114.005,56.402,85.1,345.525,9.218,96.967,37.8,-200,225.707,9.214,141.111,45.372,81.7,211.608,10.074,176,0,86.1,11.175,27.353,84,75,84,79,77,81,88,80,72,84,75,6.7,WO_QEX_03082022_0015,03-08-2022 20:04,20.962,RampUp Time Period
175.267,90.852,81.1,142.305,5.574,115.207,56.348,85.1,347.013,9.493,97.368,38.419,-200,227.593,9.499,142.713,50.153,81.7,213.575,10.396,176,0,86.2,11.198,27.829,83,74,84,79,77,81,88,79,72,83,74,6.8,WO_QEX_03082022_0015,03-08-2022 20:04,21.571,RampUp Time Period
177.003,94.51,81,142.628,5.726,115.581,56.508,85.1,349.233,9.769,97.207,38.042,-200,227.089,9.772,143.675,45.533,81.7,211.551,10.722,177,0,86.2,11.206,28.295,83,74,83,78,77,81,87,79,71,83,74,6.8,WO_QEX_03082022_0015,03-08-2022 20:04,22.187,RampUp Time Period
178.178,94.403,81.1,143.146,5.894,115.955,55.681,85.1,349.313,10.046,97.822,38.85,-200,228.87,10.047,143.087,36.693,81.7,208.742,11.027,178,0,86.2,11.221,28.762,83,74,83,78,76,81,87,79,71,83,74,6.8,WO_QEX_03082022_0015,03-08-2022 20:04,22.789,RampUp Time Period
179.273,95.632,81.1,143.786,6.056,115.447,55.494,85.1,350.132,10.321,98.142,38.069,-200,228.873,10.329,142.927,41.66,81.7,211.677,11.282,179,0,86.2,11.31,29.228,82,74,83,77,76,81,87,79,71,83,74,6.9,WO_QEX_03082022_0015,03-08-2022 20:04,23.407,RampUp Time Period
180.181,94.136,81.1,143.345,6.214,113.364,56.268,85.1,351.836,10.598,99.664,38.608,-200,229.851,10.601,145.01,42.194,81.7,213.354,11.621,179,0,86.3,11.297,29.692,82,74,83,77,76,81,87,79,71,83,73,6.9,WO_QEX_03082022_0015,03-08-2022 20:04,23.891,RampUp Time Period
180.581,94.403,81.1,143.708,6.324,114.005,56.428,85.2,351.345,10.789,100.198,38.715,-200,229.578,10.798,144.289,37.761,81.7,213.333,11.808,180,0,86.3,11.294,30.017,82,74,83,77,76,81,87,79,72,83,73,6.9,WO_QEX_03082022_0015,03-08-2022 20:04,24.306,RampUp Time Period
180.581,92.374,81.1,143.397,6.317,114.673,57.657,85.2,350.597,10.79,100.385,38.958,-200,228.915,10.797,143.381,38.002,81.7,211.246,11.803,179,0,86.3,11.26,30.017,82,74,83,78,76,81,86,79,72,83,73,6.9,WO_QEX_03082022_0015,03-08-2022 20:04,24.302,RampUp Time Period
180.555,93.175,81.1,142.942,6.338,114.993,57.497,85.2,350.608,10.789,100.465,39.065,-200,230.377,10.79,144.743,46.067,81.7,213.401,11.809,179,0,86.3,11.278,30.017,82,75,83,78,76,81,86,79,71,83,73,6.9,WO_QEX_03082022_0015,03-08-2022 20:05,24.307,RampUp Time Period
180.181,90.718,81.1,143.124,6.333,115.474,58.965,85.2,350.051,10.789,100.252,41.219,-200,229.03,10.789,145.437,42.194,81.8,213.855,11.814,178,0,86.3,11.216,30.017,82,75,83,79,76,81,86,79,71,83,73,6.9,WO_QEX_03082022_0015,03-08-2022 20:05,24.304,RampUp Time Period
179.62,90.852,81,142.856,6.326,116.302,58.778,85.2,350.285,10.789,98.543,41.058,-200,229.797,10.783,145.037,43.102,81.7,214.594,11.817,179,0,86.4,11.305,30.017,81,75,83,79,76,82,86,79,71,83,73,7,WO_QEX_03082022_0015,03-08-2022 20:05,24.305,RampUp Time Period
179.406,91.092,81.1,142.31,6.33,116.729,57.123,85.3,350.519,10.789,96.593,41.381,-200,229.597,10.782,144.449,43.236,81.8,214.006,11.808,178,0,86.4,11.292,30.017,81,75,82,79,75,82,86,79,70,83,73,7,WO_QEX_03082022_0015,03-08-2022 20:05,24.309,RampUp Time Period
179.38,90.317,81.1,142.785,6.332,115.955,55.681,85.3,351.15,10.789,96.219,42.377,-200,229.681,10.782,144.476,49.565,81.8,215.079,11.81,178,0,86.4,11.249,30.017,81,75,82,79,75,82,86,79,70,82,73,7,WO_QEX_03082022_0015,03-08-2022 20:05,24.096,RampUp Time Period
178.765,89.436,81.1,142.46,6.321,112.536,55.36,85.3,350.381,10.789,96.193,41.919,-200,229.617,10.786,143.648,39.711,81.8,210.829,11.84,178,0,86.4,11.219,30.017,81,75,82,79,75,82,86,79,70,82,73,7,WO_QEX_03082022_0015,03-08-2022 20:05,24.096,RampUp Time Period
178.765,91.733,81.1,142.414,6.33,112.563,55.28,85.3,350.668,10.789,96.647,40.492,-200,230.211,10.783,142.713,35.411,81.8,210.423,11.8,178,0,86.5,11.216,30.017,81,75,82,79,75,82,86,79,70,82,73,7,WO_QEX_03082022_0015,03-08-2022 20:05,24.089,RampUp Time Period
179.326,90.798,81.1,143.058,6.482,113.845,57.016,85.4,353.349,11.061,97.234,40.492,-200,231.951,11.06,144.262,47.936,81.8,215.763,12.09,179,0,86.5,11.303,30.773,81,75,82,79,75,82,86,79,70,82,72,7,WO_QEX_03082022_0015,03-08-2022 20:05,24.692,RampUp Time Period
181.383,90.184,81.1,144.464,6.941,116.756,59.606,85.4,357.125,11.87,100.118,38.742,-200,232.915,11.875,147.68,50.82,81.8,220.848,12.983,182,0,86.5,11.501,33.027,80,76,82,80,75,82,86,79,70,82,72,7,WO_QEX_03082022_0015,03-08-2022 20:05,26.497,RampUp Time Period
184.427,92.908,81.1,144.44,7.419,120.414,58.698,85.4,360.192,12.678,103.002,39.362,-200,235.121,12.663,148.562,41.687,81.8,218.402,13.916,185,0,86.6,11.663,35.269,81,76,82,80,75,82,86,79,70,82,72,7,WO_QEX_03082022_0015,03-08-2022 20:05,28.297,RampUp Time Period
186.59,95.258,81.1,144.863,7.649,117.13,56.268,85.4,357.717,13.027,100.412,43.535,-200,234.35,13.024,148.669,45.613,81.8,218.968,14.26,186,0,86.6,11.668,36.242,81,76,82,80,75,82,86,79,70,82,72,7,WO_QEX_03082022_0015,03-08-2022 20:05,28.912,RampUp Time Period
186.483,96.246,81.1,145.404,7.645,119.052,60.007,85.4,357.726,13.027,101.186,41.246,-200,235.207,13.025,149.042,45.666,81.8,217.923,14.272,186,0,86.6,11.633,36.242,81,76,82,80,74,82,86,79,70,82,72,7,WO_QEX_03082022_0015,03-08-2022 20:05,28.878,RampUp Time Period
186.323,94.11,81.1,145.43,7.647,121.029,57.737,85.5,358.045,13.026,103.029,39.146,-200,233.719,13.033,149.283,45.132,81.8,219.252,14.253,186,0,86.6,11.717,36.242,80,76,82,80,74,82,86,79,70,82,72,7,WO_QEX_03082022_0015,03-08-2022 20:05,28.876,RampUp Time Period
185.816,95.899,81.1,145.492,7.626,117.13,56.909,85.5,357.64,13.027,100.919,42.7,-200,234.767,13.022,147.494,36.479,81.8,213.297,14.28,185,0,86.6,11.696,36.242,80,76,81,80,74,82,86,78,70,82,72,7.1,WO_QEX_03082022_0015,03-08-2022 20:05,28.875,RampUp Time Period
185.362,92.721,81.1,144.366,7.643,119.079,61.128,85.5,357.68,13.027,100.092,41.219,-200,234.79,13.021,147.734,41.901,81.9,217.064,14.24,185,0,86.6,11.652,36.242,80,75,81,81,74,82,85,78,70,82,72,7.1,WO_QEX_03082022_0015,03-08-2022 20:05,28.881,RampUp Time Period
184.934,90.371,81.1,143.971,7.661,120.201,56.108,85.5,358.365,13.027,102.415,39.469,-200,234.751,13.035,149.683,50.66,81.9,219.823,14.273,185,0,86.7,11.636,36.242,80,75,81,81,74,82,85,78,70,82,72,7.1,WO_QEX_03082022_0015,03-08-2022 20:05,28.874,RampUp Time Period
184.828,91.172,81.1,144.534,7.655,117.343,58.351,85.6,357.338,13.027,102.415,42.377,-200,234.034,13.023,149.283,45.506,81.9,217.523,14.254,185,0,86.7,11.649,36.242,80,75,81,81,74,82,85,78,70,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:05,28.886,RampUp Time Period
184.16,91.92,81.1,145.325,7.626,119.079,60.701,85.6,357.424,13.026,99.317,42.188,-200,235.255,13.021,147.734,44.251,81.9,217.209,14.249,185,0,86.7,11.565,36.242,80,75,81,81,74,82,85,78,70,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:05,28.887,RampUp Time Period
184.454,94.483,81.1,145.657,7.626,117.797,56.455,85.6,358.429,13.027,101.267,38.608,-200,233.749,13.034,147.734,37.922,81.9,215.814,14.284,184,0,86.8,11.617,36.242,80,75,81,81,74,82,84,78,69,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:05,28.886,RampUp Time Period
184.828,95.578,81.1,145.026,7.635,117.183,57.79,85.7,357.007,13.027,102.789,40.735,-200,234.652,13.026,147.36,39.016,81.9,216.14,14.246,184,0,86.8,11.633,36.242,79,74,81,80,74,82,84,78,69,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:05,28.892,RampUp Time Period
185.014,96.593,81.1,144.991,7.663,119.773,59.126,85.7,357.429,13.026,98.917,42.242,-200,233.815,13.023,148.508,43.53,81.9,218.22,14.265,183,0,86.8,11.638,36.242,80,74,81,79,74,82,84,78,69,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,28.893,RampUp Time Period
184.694,95.632,81.1,145.279,7.637,116.355,56.882,85.7,357.341,13.027,100.492,38.419,-200,234.192,13.033,148.188,45.613,81.9,217.303,14.256,183,0,86.9,11.536,36.242,80,74,81,79,73,82,85,78,69,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,28.886,RampUp Time Period
184.053,95.472,81.1,145.252,7.638,117.477,59.126,85.7,357.261,13.026,102.308,39.873,-200,233.728,13.03,146.639,35.945,81.9,214.287,14.276,183,0,86.9,11.536,36.242,80,74,81,78,73,82,85,78,69,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,28.975,RampUp Time Period
184.427,98.623,81.1,145.46,7.62,119.453,58.057,85.7,357.874,13.026,98.543,41.677,-200,234.541,13.021,146.586,40.646,81.9,216.929,14.241,183,0,86.9,11.531,36.242,80,74,81,77,73,82,85,78,70,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,28.976,RampUp Time Period
184.961,99.29,81.1,145.797,7.765,115.955,56.589,85.8,359.76,13.264,99.664,38.473,-200,234.934,13.266,147.734,42.141,81.9,219.362,14.539,183,0,87,11.482,36.915,80,74,80,77,73,82,85,78,70,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,29.496,RampUp Time Period
187.151,100.145,81.1,146.466,8.273,120.147,60.087,85.8,362.221,14.076,103.59,40.088,-200,237.374,14.077,149.657,46.788,81.9,221.625,15.423,186,0,87,11.639,39.159,80,74,80,77,73,82,85,78,70,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,31.325,RampUp Time Period
189.474,101.721,81.1,147.467,8.713,119.426,56.669,85.8,366.423,14.881,101.48,42.242,-200,238.876,14.862,151.526,45.025,82,222.832,16.317,188,0,87,11.826,41.412,80,74,80,77,73,82,85,78,70,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.086,RampUp Time Period
191.397,102.228,81.1,147.273,8.973,122.364,59.633,85.8,364.691,15.264,105.539,39.362,-200,238.798,15.265,152.14,53.144,82,223.371,16.709,189,0,87.1,11.876,42.467,80,74,80,77,73,82,85,78,70,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.907,RampUp Time Period
190.623,99.825,81.2,146.705,8.956,119.827,58.004,85.9,363.694,15.265,102.175,41.085,-200,237.849,15.263,152.007,43.503,82,222.592,16.71,189,0,87.1,11.898,42.467,80,74,80,77,73,82,84,78,70,81,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.907,RampUp Time Period
190.249,98.81,81.2,146.525,8.951,123.325,56.402,85.9,363.246,15.264,105.513,41.65,-200,238.466,15.266,151.366,38.562,82,219.919,16.735,189,0,87.1,11.839,42.467,80,74,80,78,73,82,84,78,70,80,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.904,RampUp Time Period
189.501,96.38,81.2,146.132,8.963,120.521,57.977,85.9,362.301,15.264,102.094,41.596,-200,238.544,15.262,150.137,37.387,82,220.085,16.716,188,0,87.1,11.883,42.467,80,74,80,78,73,82,84,78,70,80,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.9,RampUp Time Period
189.474,97.822,81.2,146.33,8.955,120.201,55.681,85.9,363.255,15.264,105.059,40.735,-200,238.266,15.261,151.606,46.574,82,223.753,16.695,188,0,87.2,11.83,42.467,80,75,80,79,73,82,84,78,70,80,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.9,RampUp Time Period
188.727,94.67,81.2,145.163,8.942,121.376,58.698,85.9,362.359,15.264,102.388,39.065,-200,237.795,15.268,150.805,38.402,82,218.64,16.744,188,0,87.2,11.801,42.467,80,75,80,79,73,82,83,78,69,80,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.928,RampUp Time Period
188.299,93.869,81.2,145.297,8.944,118.839,56.909,86,361.958,15.265,102.949,41.865,-200,237.746,15.263,148.508,36.239,82,215.455,16.707,187,0,87.2,11.76,42.467,80,75,80,79,72,82,84,78,69,80,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.932,RampUp Time Period
188.219,95.578,81.2,145.132,8.946,122.177,56.829,86,361.763,15.264,102.468,39.55,-200,237.615,15.266,150.778,44.384,82,220.067,16.692,187,0,87.3,11.709,42.467,80,75,80,79,72,82,84,78,69,80,71,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.928,RampUp Time Period
188.273,95.739,81.2,145.189,8.969,122.123,55.841,86.1,361.47,15.264,102.522,38.742,-200,237.269,15.272,150.217,39.23,82,218.965,16.735,187,0,87.3,11.725,42.467,80,75,80,79,72,82,84,78,69,80,70,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.926,RampUp Time Period
186.911,91.412,81.2,144.781,8.951,119.159,55.2,86.1,362.325,15.264,102.976,39.065,-200,237.274,15.271,150.271,37.628,82.1,220.829,16.712,186,0,87.4,11.686,42.467,80,75,80,79,72,82,84,78,69,80,70,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.93,RampUp Time Period
186.697,90.878,81.2,144.172,8.964,120.361,60.301,86.1,362.91,15.263,100.492,44.369,-200,237.655,15.26,150.565,47.909,82.1,220.954,16.715,186,0,87.4,11.699,42.467,80,75,79,79,72,82,84,78,69,80,70,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.942,RampUp Time Period
186.35,91.225,81.2,144.939,8.951,120.628,60.327,86.1,363.124,15.264,100.492,43.212,-200,238.058,15.258,149.897,43.583,82.1,220.486,16.718,186,0,87.4,11.633,42.467,79,75,79,79,72,83,84,78,69,80,70,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.945,RampUp Time Period
186.109,92.454,81.2,144.971,8.949,118.278,57.684,86.2,362.598,15.265,103.136,39.442,-200,237.668,15.271,148.882,34.744,82.1,219.03,16.703,185,0,87.4,11.581,42.467,79,75,79,79,72,83,84,77,69,80,70,7.1,WO_QEX_03082022_0015,03-08-2022 20:06,33.943,RampUp Time Period
186.27,92.721,81.2,145.129,8.962,121.536,58.378,86.2,362.62,15.264,100.092,43.831,-200,237.497,15.263,149.657,34.904,82.1,218.461,16.727,185,0,87.5,11.649,42.467,79,75,79,79,72,83,84,77,70,80,70,7.1,WO_QEX_03082022_0015,03-08-2022 20:07,33.936,Stable Time Period
185.976,94.11,81.2,145.789,8.951,118.999,58.431,86.3,362.297,15.264,103.456,39.685,-200,237.825,15.268,148.749,38.189,82.1,216.601,16.74,185,0,87.5,11.698,42.467,79,75,79,80,72,83,84,77,70,80,70,7.1,WO_QEX_03082022_0015,03-08-2022 20:07,33.938,Stable Time Period
187.151,93.709,81.2,146.539,9.353,119.186,56.455,86.3,367.943,15.962,101.267,41.085,-200,240.024,15.942,151.179,49.966,82.1,223.738,17.458,187,0,87.5,11.81,44.397,79,75,79,80,72,83,84,77,70,80,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,35.393,Stable Time Period
188.833,93.949,81.2,146.996,9.845,122.951,58.939,86.3,370.368,16.772,105.139,41.569,-200,241.916,16.748,151.526,36.613,82.1,221.993,18.364,189,0,87.5,11.957,46.642,79,75,79,80,72,83,83,77,70,80,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,37.182,Stable Time Period
191.37,92.587,81.2,146.642,10.315,122.925,60.674,86.3,371.193,17.578,106.314,39.55,-200,242,17.585,154.303,52.423,82.1,226.541,19.238,191,0,87.6,12.02,48.893,80,75,79,80,72,83,83,77,70,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,38.976,Stable Time Period
192.252,95.231,81.2,146.764,10.511,122.471,57.043,86.4,369.257,17.9,104.525,39.604,-200,242.337,17.904,154.01,40.859,82.2,224.393,19.598,192,0,87.6,12.021,49.8,80,75,79,80,72,83,83,77,70,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.698,Stable Time Period
191.798,92.107,81.2,147.156,10.506,121.589,58.244,86.4,368.814,17.901,103.563,41.946,-200,242.026,17.899,153.155,42.835,82.2,224.831,19.588,192,0,87.7,11.984,49.8,80,75,79,81,72,83,83,77,70,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.458,Stable Time Period
191.904,94.911,81.2,146.87,10.509,121.002,57.016,86.4,369.56,17.901,104.578,42.781,-200,242.092,17.899,153.556,40.592,82.2,222.788,19.614,191,0,87.7,11.926,49.8,80,75,79,81,71,83,83,77,69,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.457,Stable Time Period
191.904,98.543,81.2,147.519,10.512,122.551,56.241,86.4,370.485,17.9,106.688,42.269,-200,242.076,17.899,152.354,34.156,82.2,221.743,19.583,191,0,87.8,11.971,49.8,79,74,79,81,71,83,83,77,69,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.46,Stable Time Period
192.172,100.011,81.2,148.28,10.51,124.5,55.921,86.5,370.034,17.9,105.593,40.708,-200,241.331,17.908,153.155,39.23,82.2,224.006,19.611,190,0,87.8,11.915,49.8,80,74,79,81,71,83,83,77,69,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.455,Stable Time Period
191.985,100.145,81.2,147.103,10.512,123.432,58.324,86.5,369.572,17.9,103.697,38.931,-200,242.165,17.9,152.541,39.871,82.2,223.348,19.59,190,0,87.8,11.948,49.8,79,74,78,80,71,83,83,77,69,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.465,Stable Time Period
191.264,96.994,81.3,146.68,10.498,122.284,60.461,86.5,368.583,17.9,102.629,41.381,-200,241.494,17.895,153.529,45.479,82.2,224.317,19.593,190,0,87.9,11.899,49.8,80,74,78,79,71,83,83,77,69,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.457,Stable Time Period
190.623,97.715,81.2,147.52,10.482,121.456,59.232,86.6,368.075,17.9,103.937,41.085,-200,241.859,17.89,151.953,31.726,82.2,220.64,19.606,189,0,87.9,11.9,49.8,80,74,78,79,71,83,83,77,69,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.462,Stable Time Period
190.649,100.252,81.3,147.655,10.483,120.735,56.455,86.6,367.748,17.9,105.887,41.138,-200,240.169,17.9,152.007,43.076,82.2,223.234,19.587,189,0,88,11.951,49.8,80,74,78,78,71,83,83,77,69,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.458,Stable Time Period
190.623,101.587,81.3,148.562,10.487,119.907,55.921,86.6,368.247,17.901,105.112,40.062,-200,240.541,17.911,152.754,35.251,82.3,220.835,19.632,189,0,88,11.87,49.8,80,74,78,77,71,82,83,77,70,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.504,Stable Time Period
189.928,100.359,81.3,147.865,10.506,120.04,55.6,86.6,368.106,17.9,102.709,38.85,-200,240.666,17.905,150.858,33.649,82.3,220.15,19.586,188,0,88.1,11.866,49.8,80,74,78,77,71,83,83,77,70,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.499,Stable Time Period
189.661,100.038,81.3,147.118,10.516,122.524,54.933,86.7,368.085,17.899,101.827,42.135,-200,241.328,17.894,151.579,36.212,82.3,220.772,19.6,188,0,88.1,11.8,49.8,80,74,78,77,71,83,83,77,70,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.5,Stable Time Period
189.074,95.658,81.3,147.283,10.502,122.551,56.135,86.7,367.319,17.9,103.403,40.654,-200,240.573,17.895,150.832,33.435,82.3,218.52,19.603,188,0,88.1,11.807,49.8,80,74,78,77,71,82,83,77,70,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.496,Stable Time Period
188.673,97.848,81.3,146.431,10.501,121.883,58.324,86.7,368.07,17.9,105.139,40.977,-200,239.833,17.909,151.206,42.408,82.3,221.39,19.58,188,0,88.2,11.791,49.8,80,74,78,77,71,82,82,77,70,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.557,Stable Time Period
189.074,99.103,81.3,146.42,10.52,120.601,59.606,86.8,368.026,17.9,103.75,39.227,-200,241.104,17.907,150.858,41.954,82.3,222.676,19.586,187,0,88.2,11.831,49.8,80,74,78,77,71,82,82,77,70,79,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:07,39.562,Stable Time Period
188.7,97.822,81.3,146.642,10.498,119.854,60.274,86.8,368.097,17.9,102.602,38.931,-200,240.726,17.904,151.526,38.723,82.3,222.91,19.61,187,0,88.2,11.782,49.8,80,74,78,78,71,82,82,77,70,78,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:08,39.562,Stable Time Period
188.299,98.516,81.3,146.3,10.496,119.213,58.084,86.8,367.715,17.901,100.866,39.954,-200,241.757,17.891,150.458,36.56,82.4,222.496,19.58,187,0,88.3,11.795,49.8,80,74,78,78,71,82,82,77,70,78,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:08,39.561,Stable Time Period
187.738,96.086,81.3,146.737,10.482,119.079,58.859,86.8,368.072,17.901,102.041,41.192,-200,240.177,17.893,151.98,41.527,82.4,223.022,19.611,186,0,88.3,11.8,49.8,80,74,78,79,71,82,82,77,70,78,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:08,39.484,Stable Time Period
187.151,96.193,81.3,146.358,10.467,119.453,58.431,86.9,369.046,17.9,104.364,40.573,-200,240.771,17.899,150.271,35.732,82.4,220.313,19.593,187,0,88.4,11.794,49.8,80,75,78,79,71,82,82,77,69,78,70,7.2,WO_QEX_03082022_0015,03-08-2022 20:08,39.473,Stable Time Period
